Unidad,Fecha_subida,Timestamp,Error,Log
8403,2024-01-30 13:33:24,2024-01-30 08:06:28,False,{'log': ''}
8403,2024-01-30 13:33:30,2024-01-30 08:06:51,False,{'log': 'Batch dropping enabled. Delay: 23s.'}
8403,2024-01-30 13:33:48,2024-01-30 08:21:49,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8403,2024-01-30 13:33:51,2024-01-30 08:21:56,False,{'log': ''}
8403,2024-01-30 13:33:52,2024-01-30 08:21:56,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:33:56,2024-01-30 08:22:10,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:34:00,2024-01-30 08:22:53,False,{'log': ''}
8403,2024-01-30 13:34:09,2024-01-30 08:23:00,False,{'log': 'Source id 1 has been missing for 100 batches '}
8403,2024-01-30 13:34:20,2024-01-30 08:23:47,False,{'log': 'Batch dropping enabled. Delay: 16s.'}
8403,2024-01-30 13:34:29,2024-01-30 08:27:54,False,{'log': ''}
8403,2024-01-30 13:35:41,2024-01-30 09:03:14,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:35:44,2024-01-30 09:03:14,False,{'log': ''}
8403,2024-01-30 13:35:46,2024-01-30 09:03:28,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:35:55,2024-01-30 09:05:21,False,{'log': ''}
8403,2024-01-30 13:36:00,2024-01-30 09:06:45,False,{'log': 'Batch dropping enabled. Delay: 24s.'}
8403,2024-01-30 13:36:04,2024-01-30 09:08:15,False,{'log': 'FORMATTING PARTITION /dev/sda1 TOO MANY TRANSFER ERRORS'}
8403,2024-01-30 13:36:14,2024-01-30 09:10:22,False,{'log': ''}
8403,2024-01-30 13:36:28,2024-01-30 10:16:42,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8403,2024-01-30 13:36:30,2024-01-30 10:16:51,False,{'log': ''}
8403,2024-01-30 13:36:31,2024-01-30 10:16:51,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:36:33,2024-01-30 10:17:05,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:36:34,2024-01-30 10:17:38,False,{'log': ''}
8403,2024-01-30 13:36:40,2024-01-30 10:17:44,False,{'log': 'Source id 1 has been missing for 100 batches '}
8403,2024-01-30 13:36:46,2024-01-30 10:18:17,False,{'log': 'Source id 1 has been missing for 100 batches '}
8403,2024-01-30 13:36:56,2024-01-30 10:22:39,False,{'log': ''}
8403,2024-01-30 13:37:20,2024-01-30 10:51:58,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8403,2024-01-30 13:37:22,2024-01-30 10:52:05,False,{'log': ''}
8403,2024-01-30 13:37:24,2024-01-30 10:52:05,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:37:26,2024-01-30 10:52:19,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:37:35,2024-01-30 11:45:04,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:37:39,2024-01-30 11:45:04,False,{'log': ''}
8403,2024-01-30 13:37:40,2024-01-30 11:45:18,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:37:49,2024-01-30 11:51:07,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8403,2024-01-30 13:37:51,2024-01-30 11:51:14,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:37:53,2024-01-30 11:51:14,False,{'log': ''}
8403,2024-01-30 13:37:55,2024-01-30 11:51:28,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:37:57,2024-01-30 11:53:28,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8403,2024-01-30 13:37:58,2024-01-30 11:53:35,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:38:02,2024-01-30 11:53:35,False,{'log': ''}
8403,2024-01-30 13:38:08,2024-01-30 11:54:53,False,{'log': ''}
8403,2024-01-30 13:38:12,2024-01-30 12:02:17,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8403,2024-01-30 13:38:14,2024-01-30 12:02:24,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:38:18,2024-01-30 12:02:24,False,{'log': ''}
8403,2024-01-30 13:38:20,2024-01-30 12:02:38,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:38:23,2024-01-30 12:03:40,False,{'log': ''}
8403,2024-01-30 13:38:30,2024-01-30 13:09:52,False,{'log': ''}
8403,2024-01-30 13:38:31,2024-01-30 13:09:52,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:38:37,2024-01-30 13:10:06,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:38:42,2024-01-30 13:11:52,False,{'log': ''}
8403,2024-01-30 13:38:50,2024-01-30 13:25:30,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8403,2024-01-30 13:38:52,2024-01-30 13:25:37,False,{'log': ''}
8403,2024-01-30 13:38:54,2024-01-30 13:25:37,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8403,2024-01-30 13:38:57,2024-01-30 13:25:51,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8403,2024-01-30 13:39:02,2024-01-30 13:27:11,False,{'log': ''}
8413,2024-01-30 12:59:30,2024-01-30 12:59:28,False,{'log': 'Source id 2 has been missing for 100 batches '}
8413,2024-01-30 12:59:37,2024-01-30 12:59:36,False,{'log': 'Source id 2 reappeared after 155 misses '}
8414,2024-01-30 13:30:33,2024-01-30 13:27:40,False,{'log': 'NO STORAGE DEVICE FOUND MATCHING VENDOR/MODEL'}
8414,2024-01-30 13:30:37,2024-01-30 13:27:49,False,{'log': ''}
8414,2024-01-30 13:30:41,2024-01-30 13:27:49,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
8414,2024-01-30 13:30:42,2024-01-30 13:28:03,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
8414,2024-01-30 13:30:48,2024-01-30 13:28:59,False,{'log': ''}
8414,2024-01-30 13:30:50,2024-01-30 13:29:06,False,{'log': 'Source id 0 has been missing for 100 batches '}
8414,2024-01-30 13:39:02,2024-01-30 13:38:50,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8414,2024-01-30 13:44:17,2024-01-30 13:43:57,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8414,2024-01-30 13:50:20,2024-01-30 13:50:06,False,{'log': 'FORMATTING PARTITION /dev/sda1 NOT MOUNTED'}
8416,2024-01-30 13:06:47,2024-01-30 13:06:45,False,{'log': 'NO STORAGE DEVICE FOUND'}
8418,2024-01-30 13:05:01,2024-01-30 13:04:58,False,{'log': 'Source id 2 has been missing for 100 batches '}
8418,2024-01-30 13:09:37,2024-01-30 13:09:33,False,{'log': 'Source id 2 reappeared after 6572 misses '}
8418,2024-01-30 13:12:07,2024-01-30 13:12:05,False,{'log': 'Source id 2 has been missing for 100 batches '}
8418,2024-01-30 13:13:21,2024-01-30 13:13:18,False,{'log': 'Source id 2 reappeared after 1244 misses '}
9154,2024-01-30 12:58:32,2024-01-30 12:55:28,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9154,2024-01-30 12:58:34,2024-01-30 12:55:28,False,{'log': ''}
9154,2024-01-30 12:58:37,2024-01-30 12:55:43,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9154,2024-01-30 12:58:39,2024-01-30 12:56:21,False,{'log': ''}
9154,2024-01-30 12:58:43,2024-01-30 12:56:27,False,{'log': 'Source id 2 has been missing for 100 batches '}
9154,2024-01-30 13:39:00,2024-01-30 13:15:10,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9154,2024-01-30 13:39:02,2024-01-30 13:15:10,False,{'log': ''}
9154,2024-01-30 13:39:03,2024-01-30 13:15:24,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nERROR from element source: Could not open resource for reading and writing.\nError details: gstrtspsrc.c(7469): gst_rtspsrc_retrieve_sdp (): /GstPipeline:GX_SYSTEM-pipeline/GstBin:multisrc_bin_00/GstBin:multisrc_bin_subbin_00/GstURIDecodeBin:subbin_uridecodebin_00/GstRTSPSrc:source:\nFailed to connect. (Generic error)'}
9154,2024-01-30 13:39:04,2024-01-30 13:36:21,False,{'log': ''}
9154,2024-01-30 13:39:06,2024-01-30 13:36:21,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9154,2024-01-30 13:39:07,2024-01-30 13:36:36,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nERROR from element source: Could not open resource for reading and writing.\nError details: gstrtspsrc.c(7469): gst_rtspsrc_retrieve_sdp (): /GstPipeline:GX_SYSTEM-pipeline/GstBin:multisrc_bin_00/GstBin:multisrc_bin_subbin_00/GstURIDecodeBin:subbin_uridecodebin_00/GstRTSPSrc:source:\nFailed to connect. (Generic error)'}
9154,2024-01-30 13:39:09,2024-01-30 13:37:25,False,{'log': ''}
9154,2024-01-30 13:42:29,2024-01-30 13:42:26,False,{'log': ''}
9307,2024-01-30 13:34:55,2024-01-30 13:31:10,False,{'log': 'NO STORAGE DEVICE FOUND'}
9307,2024-01-30 13:34:57,2024-01-30 13:31:17,False,{'log': ''}
9307,2024-01-30 13:34:58,2024-01-30 13:31:17,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9307,2024-01-30 13:35:00,2024-01-30 13:31:32,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9307,2024-01-30 13:35:03,2024-01-30 13:32:05,False,{'log': ''}
9307,2024-01-30 13:35:04,2024-01-30 13:32:13,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:47:21,2024-01-21 20:20:54,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:23,2024-01-21 20:21:00,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:24,2024-01-21 20:23:34,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:26,2024-01-21 20:23:40,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:28,2024-01-21 20:26:39,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:30,2024-01-21 20:26:45,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:32,2024-01-21 20:29:59,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:34,2024-01-21 20:30:04,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:36,2024-01-21 20:33:41,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:37,2024-01-21 20:33:47,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:39,2024-01-21 20:37:39,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:41,2024-01-21 20:37:44,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:42,2024-01-21 20:40:37,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:44,2024-01-21 20:40:42,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:46,2024-01-21 20:44:31,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:48,2024-01-21 20:44:36,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:50,2024-01-21 20:49:59,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:51,2024-01-21 20:50:04,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:53,2024-01-21 20:53:26,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:55,2024-01-21 20:53:31,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:47:58,2024-01-21 20:58:20,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:47:59,2024-01-21 20:58:25,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:48:00,2024-01-21 21:01:44,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:48:02,2024-01-21 21:01:49,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:48:05,2024-01-21 21:04:30,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:48:06,2024-01-21 21:04:35,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:48:16,2024-01-21 21:08:54,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:48:23,2024-01-21 21:08:59,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:48:38,2024-01-21 21:49:51,False,{'log': ''}
9312,2024-01-30 13:48:41,2024-01-21 21:49:51,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:48:45,2024-01-21 23:14:57,False,{'log': ''}
9312,2024-01-30 13:48:46,2024-01-21 23:14:57,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:48:48,2024-01-21 23:15:16,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:48:50,2024-01-21 23:15:40,False,{'log': ''}
9312,2024-01-30 13:48:53,2024-01-21 23:15:48,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:48:54,2024-01-21 23:16:42,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:48:56,2024-01-21 23:16:50,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:48:58,2024-01-22 00:21:59,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:48:59,2024-01-22 00:21:59,False,{'log': ''}
9312,2024-01-30 13:49:02,2024-01-22 00:22:30,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nERROR from element source: Could not open resource for reading and writing.\nError details: gstrtspsrc.c(7469): gst_rtspsrc_retrieve_sdp (): /GstPipeline:GX_SYSTEM-pipeline/GstBin:multisrc_bin_00/GstBin:multisrc_bin_subbin_00/GstURIDecodeBin:subbin_uridecodebin_00/GstRTSPSrc:source:\nFailed to connect. (Generic error)'}
9312,2024-01-30 13:49:04,2024-01-22 02:17:09,False,{'log': ''}
9312,2024-01-30 13:49:05,2024-01-22 02:17:09,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:49:08,2024-01-22 02:17:26,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:49:10,2024-01-22 02:18:01,False,{'log': ''}
9312,2024-01-30 13:49:12,2024-01-22 02:18:06,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:49:14,2024-01-22 02:18:06,False,{'log': 'Source id 1 has been missing for 100 batches '}
9312,2024-01-30 13:49:15,2024-01-22 07:50:55,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:49:17,2024-01-22 07:50:55,False,{'log': ''}
9312,2024-01-30 13:49:19,2024-01-22 07:51:09,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:49:21,2024-01-22 07:51:52,False,{'log': ''}
9312,2024-01-30 13:49:25,2024-01-22 07:51:57,False,{'log': 'Source id 2 has been missing for 100 batches '}
9312,2024-01-30 13:49:27,2024-01-22 07:51:57,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:49:28,2024-01-22 07:56:43,True,"{'log': ""No output has been read from the process's STDOUT in five minutes.\n\n0:00:19.635622912 \x1b[332m 9517\x1b[00m   0x55a7bef450 \x1b[33;01mWARN   \x1b[00m \x1b[00m       nvinfertensor gstnvinfer.cpp:1298:gst_nvinfer_output_loop:<sgie_bin_nvinfer_18>\x1b[00m error: streaming stopped, reason not-linked (-1)\n0:00:19.718505024 \x1b[332m 9517\x1b[00m   0x55a7beecf0 \x1b[33;01mWARN   \x1b[00m \x1b[00m         nvinferface gstnvinfer.cpp:2957:gst_nvinfer_output_loop:<sgie_bin_nvinfer_16>\x1b[00m error: Internal data stream error.\n0:00:19.718591328 \x1b[332m 9517\x1b[00m   0x55a7beecf0 \x1b[33;01mWARN   \x1b[00m \x1b[00m         nvinferface gstnvinfer.cpp:2957:gst_nvinfer_output_loop:<sgie_bin_nvinfer_16>\x1b[00m error: streaming stopped, reason not-linked (-1)""}"
9312,2024-01-30 13:49:33,2024-01-22 08:40:02,False,{'log': ''}
9312,2024-01-30 13:49:35,2024-01-22 08:40:02,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:49:38,2024-01-22 08:40:16,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:49:42,2024-01-22 08:41:21,False,{'log': ''}
9312,2024-01-30 13:49:48,2024-01-22 08:54:53,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:49:50,2024-01-22 08:55:04,False,{'log': 'Source id 0 reappeared after 252 misses '}
9312,2024-01-30 13:49:54,2024-01-22 08:57:05,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:49:56,2024-01-22 08:57:07,False,{'log': 'Source id 0 reappeared after 134 misses '}
9312,2024-01-30 13:49:58,2024-01-22 08:57:30,True,{'log': 'Restarting. Execution number: 6 Check log for details.\n\nERROR from element source: Could not open resource for reading and writing.\nError details: gstrtspsrc.c(5348): gst_rtspsrc_loop_udp (): /GstPipeline:GX_SYSTEM-pipeline/GstBin:multisrc_bin_00/GstBin:multisrc_bin_subbin_02/GstURIDecodeBin:subbin_uridecodebin_02/GstRTSPSrc:source:\nCould not connect to server. (Generic error)'}
9312,2024-01-30 13:50:00,2024-01-22 08:59:59,False,{'log': 'DISCONNECTED cameras: 0 1 2'}
9312,2024-01-30 13:50:02,2024-01-22 09:00:03,False,{'log': 'CONNECTED cameras: 0 2'}
9312,2024-01-30 13:50:03,2024-01-22 21:11:46,False,{'log': ''}
9312,2024-01-30 13:50:04,2024-01-22 21:11:46,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:50:07,2024-01-22 21:11:46,False,{'log': 'DISCONNECTED cameras: 0 1 2'}
9312,2024-01-30 13:50:09,2024-01-22 21:11:50,False,{'log': 'CONNECTED cameras: 0 1 2'}
9312,2024-01-30 13:50:12,2024-01-22 21:12:04,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:50:14,2024-01-22 21:12:36,False,{'log': ''}
9312,2024-01-30 13:50:16,2024-01-22 21:12:43,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:50:18,2024-01-22 21:22:30,False,{'log': 'Source id 2 has been missing for 100 batches '}
9312,2024-01-30 13:50:20,2024-01-22 21:27:27,True,"{'log': ""No output has been read from the process's STDOUT in five minutes.\n\nERROR from element source: Could not open resource for reading and writing.\nError details: gstrtspsrc.c(5348): gst_rtspsrc_loop_udp (): /GstPipeline:GX_SYSTEM-pipeline/GstBin:multisrc_bin_00/GstBin:multisrc_bin_subbin_01/GstURIDecodeBin:subbin_uridecodebin_01/GstRTSPSrc:source:\nCould not connect to server. (Generic error)""}"
9312,2024-01-30 13:50:21,2024-01-22 21:27:49,False,{'log': ''}
9312,2024-01-30 13:50:22,2024-01-22 21:27:54,False,{'log': 'Source id 1 has been missing for 100 batches '}
9312,2024-01-30 13:50:24,2024-01-22 21:27:54,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:50:26,2024-01-22 21:31:44,False,{'log': 'DISCONNECTED cameras: 0 1 2'}
9312,2024-01-30 13:50:30,2024-01-22 21:31:48,False,{'log': 'CONNECTED cameras: 0 1 2'}
9312,2024-01-30 13:50:32,2024-01-22 21:32:32,False,{'log': 'Source id 0 has been missing for 100 batches '}
9312,2024-01-30 13:50:35,2024-01-22 21:32:37,False,{'log': 'Source id 0 reappeared after 133 misses '}
9312,2024-01-30 13:50:39,2024-01-22 21:32:50,False,{'log': ''}
9312,2024-01-30 13:50:41,2024-01-22 22:11:20,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:50:42,2024-01-22 22:11:20,False,{'log': ''}
9312,2024-01-30 13:50:43,2024-01-22 22:11:35,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:50:46,2024-01-22 22:12:32,False,{'log': ''}
9312,2024-01-30 13:50:49,2024-01-22 22:18:18,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:50:51,2024-01-22 22:19:06,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:50:53,2024-01-22 22:19:13,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:50:54,2024-01-22 22:19:44,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:50:56,2024-01-22 22:19:51,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:50:57,2024-01-22 22:20:31,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:50:59,2024-01-22 22:20:39,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:51:00,2024-01-22 22:21:10,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:51:02,2024-01-22 22:21:16,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:51:03,2024-01-22 22:21:51,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:51:05,2024-01-22 22:21:57,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:51:07,2024-01-22 22:40:57,False,{'log': ''}
9312,2024-01-30 13:51:08,2024-01-22 22:40:57,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:51:10,2024-01-22 22:41:12,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:51:12,2024-01-22 22:41:55,False,{'log': ''}
9312,2024-01-30 13:51:14,2024-01-22 22:43:07,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:51:16,2024-01-22 22:43:13,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:51:17,2024-01-22 23:51:07,False,{'log': ''}
9312,2024-01-30 13:51:19,2024-01-22 23:51:07,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
9312,2024-01-30 13:51:21,2024-01-22 23:51:21,True,{'log': 'Restarting. Execution number: 1 Check log for details.\n\nNvMMLiteOpen : Block : BlockType = 279 \nNVMEDIA: Reading vendor.tegra.display-size : status: 6 \nNvMMLiteBlockCreate : Block : BlockType = 279 '}
9312,2024-01-30 13:51:23,2024-01-22 23:52:09,False,{'log': ''}
9312,2024-01-30 13:51:24,2024-01-22 23:52:16,False,{'log': 'Source id 2 has been missing for 100 batches '}
9312,2024-01-30 13:51:26,2024-01-22 23:52:16,False,{'log': 'Source id 1 has been missing for 100 batches '}
9312,2024-01-30 13:51:27,2024-01-22 23:52:43,False,{'log': 'Source id 1 has been missing for 100 batches '}
9312,2024-01-30 13:51:29,2024-01-22 23:53:34,False,{'log': 'Batch dropping enabled. Delay: 6s.'}
9312,2024-01-30 13:51:31,2024-01-22 23:53:40,False,{'log': 'Batch dropping disabled. Delay: 0s.'}
9312,2024-01-30 13:51:32,2024-01-23 00:27:46,False,{'log': 'Data validation failed: rc 4 No checksum.json file found in current directory.\n'}
